NM_002521	2	1	0	0	0	0	0	1	2	0	0	0	1	2	2
NM_170713	894	859	497	471	956	12	798	19	757	34	26	592	16	408	407
NM_002522	117	86	86	49	146	0	143	7	239	0	1	55	2	39	45
NM_170714	845	808	483	472	920	11	679	19	693	38	23	513	16	380	370
NM_001278670	108	75	36	42	81	1	201	6	154	4	3	142	0	95	77
NM_002523	1	4	0	0	0	0	3	0	1	0	0	0	2	6	8
NM_002524	913	954	652	634	1076	15	905	32	779	55	51	1083	30	960	850
NM_001198726	1	5	1	0	0	0	8	0	11	0	0	1	0	2	4
NM_001278672	109	78	36	42	80	1	198	6	155	4	3	143	0	92	76
NM_002525	2110	2075	1213	1005	2134	54	3956	70	3157	87	110	2949	27	2418	2315
NM_001278673	82	60	23	29	52	1	154	6	98	4	2	109	0	72	67
NM_002526	8622	8174	4662	3933	8084	403	29794	407	18910	739	850	21503	457	16794	16594
NM_001278674	8	13	4	6	8	0	14	0	8	0	0	15	0	9	8
NM_002527	140	135	93	71	203	9	140	0	88	0	3	85	0	85	59
NM_001278675	82	62	26	35	67	1	132	3	125	0	3	115	0	62	43
NM_002528	104	86	40	33	71	0	199	3	159	3	3	125	0	101	102
NR_073383	2636	2949	1965	1996	3650	72	4703	92	1970	153	156	3714	93	2951	3312
NR_073384	10175	9055	6128	4885	11110	710	14215	723	12776	1408	396	11455	663	8622	8089
NM_002529	2	0	2	1	2	0	13	0	0	0	0	4	0	10	3
NM_001278677	69	67	22	22	41	3	119	2	90	0	0	102	5	88	71
NM_001190790	0	0	1	0	0	0	0	0	1	0	0	1	0	2	1
NR_073385	2	0	0	0	0	0	1	1	2	0	0	0	0	0	2
NM_001278678	47	49	18	20	34	1	86	0	44	0	0	57	2	71	49
NM_001190791	348	339	233	206	389	3	729	7	578	28	18	526	9	426	441
NM_001128141	3	0	0	0	3	0	0	0	0	0	0	1	0	2	1
NR_073386	5	3	2	0	1	0	10	1	8	1	0	11	2	20	14
NM_177990	3	0	1	0	0	0	1	0	3	0	0	2	0	6	2
NR_051990	0	0	0	2	2	0	3	0	1	0	0	0	0	0	0
NR_073387	1	0	0	0	0	0	2	0	0	0	0	3	0	5	6
NM_001173551	0	1	0	0	1	0	0	0	2	0	0	3	0	3	2
NM_001128142	84	54	14	14	21	1	66	1	78	1	3	98	3	91	75
NM_177991	1	1	2	0	0	0	4	0	1	0	3	1	0	2	1
NR_051991	243	258	115	90	204	2	257	1	280	1	15	402	18	319	287
NR_073388	6	7	0	0	1	0	14	1	12	1	1	13	2	24	20
NM_001173552	0	1	0	0	1	0	0	0	2	0	0	3	0	3	1
NM_001128143	123	138	105	113	214	0	209	1	130	2	5	204	0	118	135
NR_051992	243	258	115	90	204	2	257	1	280	1	15	402	18	319	287
NM_001289608	7	9	13	15	26	3	55	4	53	2	1	53	0	36	30
NM_001128144	106	120	105	108	194	0	188	2	118	2	5	162	1	110	125
NR_073389	21	17	3	9	5	6	28	15	12	5	1	17	1	25	15
NM_001190794	36	42	12	16	15	4	149	2	76	4	2	86	2	65	70
NR_051993	27	37	22	18	28	0	11	0	25	0	0	34	0	39	31
NM_001289609	2	5	12	15	20	0	30	1	32	2	1	34	0	20	13
NR_051994	27	37	22	18	28	0	11	0	25	0	0	34	0	39	31
NM_001190796	140	146	76	85	144	7	238	4	187	8	12	251	3	160	170
NR_024240	74	60	43	22	63	34	229	11	106	73	11	268	23	176	188
NM_001128147	196	198	108	99	170	9	460	14	377	24	18	445	13	347	332
NM_177995	201	172	125	84	202	10	378	7	296	3	15	301	6	221	262
NR_024241	156	165	91	98	199	2	256	5	208	21	7	245	0	180	154
NM_177996	269	171	106	84	213	67	1515	44	880	38	29	968	25	728	656
NR_024242	318	212	25	12	50	10	203	7	190	13	11	471	11	348	323
NM_001128148	3146	2857	2030	1751	3266	95	5892	80	3505	186	244	5112	101	4242	4371
NR_051996	0	3	0	0	3	0	2	0	2	0	0	0	0	0	1
NR_024243	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
NR_051997	1	0	0	0	0	0	3	0	1	0	0	2	0	2	5
NM_001128149	433	375	267	276	448	1	611	9	464	12	25	594	9	509	568
NM_001190799	245	218	174	145	243	3	95	8	124	8	3	164	1	134	113
NR_024244	3	2	0	0	0	0	2	0	0	0	0	1	4	3	0
NR_104190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_177998	2	1	4	1	3	0	1	0	1	0	0	0	0	2	6
NM_001271161	3	1	2	0	0	0	5	0	3	0	0	1	0	5	8
NR_104191	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_177999	1147	875	628	506	1206	38	1507	26	1516	37	40	1161	34	904	825
NM_001113482	7	8	11	18	25	0	67	0	30	0	0	34	1	18	14
NR_104192	7	14	3	5	8	0	15	0	5	0	0	12	0	6	1
NR_024246	0	0	0	0	0	0	1	0	1	0	0	0	0	1	1
NM_001271162	3	1	1	0	0	0	2	0	1	0	0	1	0	4	7
NR_104193	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0
NR_024247	331	333	216	182	400	25	752	15	636	35	24	663	9	427	371
NR_104194	701	562	441	311	665	12	1171	24	1232	48	29	940	40	676	637
NR_024248	43	53	32	25	53	4	70	9	71	4	3	73	8	60	63
NM_001271164	599	545	408	311	768	123	4208	57	1090	390	175	4104	168	3299	3190
NR_104195	862	740	512	389	815	13	1539	24	1534	51	41	1220	41	893	825
NR_024249	11	10	3	6	18	7	38	0	45	11	0	41	0	18	18
NM_001271165	623	589	446	341	814	133	4411	57	1181	390	186	4337	173	3472	3324
NM_180990	238	210	204	172	405	16	616	12	537	16	23	445	8	363	266
NR_104196	3	3	2	0	4	0	4	0	7	0	0	2	0	4	3
NM_001271166	621	578	439	335	809	126	4329	52	1142	371	187	4260	164	3425	3297
NR_104197	3	2	2	0	4	0	4	0	7	0	0	2	0	4	4
NM_180991	1	1	0	1	0	0	0	0	1	0	0	0	0	1	1
NM_001271168	180	178	87	62	191	1	307	2	249	12	4	217	11	129	131
NR_104198	90	90	44	31	114	8	70	1	52	0	8	108	4	74	56
NR_104199	1	2	0	0	0	0	1	0	1	1	0	0	0	4	1
NM_001204364	38	64	28	10	35	2	43	0	40	10	0	48	0	21	36
NM_153240	250	192	213	184	395	22	632	18	382	27	30	530	14	408	438
NM_002290	920	882	561	470	998	52	2112	91	3677	168	202	4452	97	3467	3271
NM_001204366	42	32	11	15	18	0	77	0	67	0	2	59	0	76	29
NM_002291	3173	2850	2166	1781	3640	107	7768	147	8129	212	290	7071	88	5380	5359
NR_110974	49	38	32	18	63	3	118	3	69	9	4	142	1	127	131
NM_001204367	38	28	11	15	18	0	68	0	56	0	2	53	0	73	28
NM_002292	8784	8017	5479	4141	9837	301	12274	242	10468	359	359	9304	223	6318	5490
NR_110975	38	24	14	12	35	1	95	2	44	1	1	91	0	96	98
NM_153244	8	2	2	0	2	0	2	0	5	0	0	12	0	7	5
NM_001204368	17	15	7	12	16	0	41	0	51	0	0	24	0	28	10
NM_002293	20042	18975	12607	10829	21699	743	39990	622	26928	1313	1412	35006	803	26296	25907
NM_002294	895	922	625	509	1040	28	2467	37	1454	98	87	1876	44	1503	1604
NM_153246	16	2	2	5	14	2	18	0	7	0	0	7	1	8	8
NM_002295	2019	1724	1518	1157	2576	17	1989	24	2049	40	86	2001	9	1450	1233
NM_001023560	129	106	47	35	53	3	240	4	177	19	8	211	7	163	154
NM_001023561	59	52	32	34	70	5	73	0	62	9	3	109	6	67	63
NM_153247	14	4	1	4	13	0	28	0	9	0	0	29	0	17	4
NM_002296	391	353	198	161	366	14	199	12	199	14	12	341	6	225	270
NM_001159860	28	29	10	8	16	10	89	7	71	2	2	93	1	64	75
NM_002297	3	4	2	2	9	0	4	0	1	0	0	8	0	7	5
NM_001023563	246	218	160	146	272	12	428	3	312	13	16	433	9	365	344
NM_001159861	28	29	10	8	16	10	90	7	71	2	2	93	1	66	75
NM_002298	15	7	2	1	17	1	218	2	131	0	13	89	1	55	52
NM_002299	5	0	7	5	5	0	9	0	2	0	0	2	0	12	4
NM_013227	9514	8251	5623	4284	10096	187	3850	123	3087	310	161	4071	189	3073	3081
NR_027790	6	6	1	0	1	0	4	0	1	0	0	1	0	7	5
NR_027791	6	7	1	0	1	0	3	0	1	0	0	1	0	7	6
NM_001023567	198	166	129	112	228	7	189	2	91	14	7	260	3	234	207
NM_013229	320	275	165	186	294	11	269	12	203	23	4	282	42	209	198
NM_001177520	24	30	18	26	27	0	6	0	15	0	1	51	2	47	28
NR_027793	1	0	0	1	0	0	0	0	1	0	0	0	0	2	1
NR_027794	239	229	135	163	212	15	469	10	357	37	32	477	18	387	385
NR_027795	39	54	22	19	62	1	85	4	70	0	1	83	1	30	33
NM_001166598	0	0	0	0	1	4	5	0	5	0	0	7	0	9	9
NM_001278911	0	3	3	2	3	0	1	0	2	0	0	0	0	0	0
NR_027796	239	229	135	163	212	15	469	10	357	37	32	477	18	387	385
NM_001166599	190	183	166	93	231	6	362	4	338	12	16	350	21	280	293
NM_001278912	1905	1558	887	556	1641	8	217	11	297	63	23	783	26	538	423
NM_001278913	1742	1452	812	498	1474	7	197	11	281	63	20	714	25	488	377
NM_178181	152	137	77	82	136	5	1443	2	598	31	61	1609	13	1501	1424
NM_001278914	1881	1539	878	550	1632	8	213	11	295	63	22	773	26	538	413
NM_001278915	1914	1565	887	556	1643	8	217	11	297	63	23	784	26	539	424
NM_001162861	143	100	42	42	103	1	181	2	177	2	5	211	0	139	128
NM_001134693	905	782	477	343	835	6	2061	3	1695	14	50	1440	3	1154	982
NM_001278916	1848	1505	867	540	1622	8	209	11	292	61	22	765	26	529	403
NM_001162862	143	100	42	42	103	1	180	2	177	2	5	211	0	138	128
NM_001278917	1904	1563	886	556	1640	8	214	11	297	63	23	782	26	539	424
NM_001278918	1670	1418	791	482	1453	7	192	11	281	51	19	701	23	482	364
NM_001278919	3	5	1	0	1	0	13	0	2	0	0	3	0	2	6
NM_001135110	765	638	519	393	836	11	1008	12	857	24	36	867	8	578	587
NM_001135111	2	0	2	0	0	0	2	0	1	0	0	1	0	1	1
NM_001135113	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
NR_003040	14	19	14	9	22	1	30	0	16	0	0	20	1	18	19
NM_001076674	323	342	250	243	483	11	772	11	600	16	18	529	18	411	366
NM_001076675	37	30	32	22	42	4	144	1	93	3	4	134	2	107	75
NM_001243230	1198	1102	738	629	1213	27	1668	60	1124	84	52	1709	83	1403	1404
NM_001130960	3	1	0	0	0	0	1	0	1	0	0	23	0	12	10
NR_003042	83	99	0	0	5	92	308	176	197	173	8	322	259	173	155
NM_001243231	1193	1093	728	614	1179	27	1654	60	1116	81	52	1694	83	1397	1387
NR_003043	185	206	69	71	188	12	253	14	196	28	3	268	34	199	207
NM_006260	1253	1150	849	670	1484	64	2179	35	1346	127	73	1995	63	1613	1569
NM_001130961	3	1	0	0	0	0	1	0	1	0	0	23	0	12	10
NM_001243232	1153	1046	692	590	1141	22	1618	58	1063	81	51	1629	83	1363	1348
NM_006261	0	1	0	0	1	0	0	0	0	0	0	0	0	1	3
NR_003044	485	495	52	75	104	13	664	40	420	47	19	539	54	319	334
NM_001076677	1249	1123	666	532	1118	58	2077	44	1795	69	88	2064	33	1470	1445
NM_001260474	320	278	183	125	287	0	214	10	235	0	9	251	0	193	162
NR_003045	5359	4882	3212	2780	5793	5161	5952	5338	3875	9065	237	6391	7430	4956	4454
NM_001076678	8	8	16	7	18	0	42	2	32	3	0	42	0	44	20
NM_001243233	1154	1047	692	591	1141	22	1618	58	1062	81	51	1630	83	1366	1349
NM_001130963	313	311	211	157	390	7	324	8	260	2	20	363	5	285	289
NM_006262	20	17	5	15	9	0	6	0	3	0	0	6	0	6	2
NM_001270987	1718	1400	1039	809	1778	20	2831	24	2626	34	94	2145	32	1555	1284
NM_001260475	319	277	183	125	286	0	214	10	234	0	9	250	0	193	162
NM_001243234	1090	1001	677	572	1129	22	1570	53	1006	80	47	1520	80	1304	1302
NR_104432	163	126	126	65	210	10	277	1	160	4	8	187	1	174	106
NM_006263	981	843	418	390	826	12	1500	9	1217	24	42	1297	6	943	968
NR_003046	125	73	7	8	10	46	109	24	76	80	3	104	93	139	113
NM_001130964	269	241	141	122	253	13	841	8	639	2	16	453	15	312	309
NM_001260476	299	268	180	124	281	0	202	10	228	0	8	234	0	190	156
NM_001243235	1090	1001	677	572	1129	22	1570	53	1006	80	47	1520	80	1304	1302
NM_001130965	2261	1879	1347	1077	2465	72	2321	46	1606	108	88	2189	86	1605	1662
NM_006264	389	383	283	222	438	10	988	20	675	18	21	769	15	745	731
NM_001270989	66	83	20	31	48	4	219	4	125	4	2	154	7	116	125
NR_003047	3	1	4	1	6	0	3	2	0	0	0	1	0	0	0
NM_001260477	301	268	178	125	282	0	201	10	228	1	8	236	0	191	155
NR_003048	405	283	41	20	87	78	504	99	383	167	30	712	68	378	333
NM_001243236	1089	1001	658	569	1119	22	1555	53	1003	80	47	1519	81	1300	1291
NM_001130966	22	11	4	4	9	0	35	2	19	0	3	21	0	18	36
NM_006265	1181	1126	821	719	1312	24	1266	45	1176	71	57	1684	23	1283	1307
NM_001130967	43	24	16	5	37	0	68	6	59	0	7	59	2	57	46
NM_006266	497	499	290	207	549	29	1450	17	861	68	41	762	25	653	559
NM_001243237	1	0	0	0	0	0	2	0	0	0	0	1	0	0	2
NR_003049	2	0	0	1	0	0	5	0	5	0	0	3	0	7	3
NM_001130968	37	22	11	4	17	0	57	1	49	0	6	50	2	44	30
NM_006267	591	658	581	541	1058	49	1787	51	1420	133	57	1835	70	1754	1678
NM_001009877	610	569	313	253	604	14	867	22	746	48	29	759	26	631	610
NM_006268	504	497	314	298	566	8	894	8	688	3	29	602	12	445	456
NM_001130969	468	353	216	141	380	26	1006	18	812	37	32	746	23	494	472
NM_006269	1	2	1	0	0	0	3	0	0	0	0	0	1	3	0
NM_170721	20	29	28	18	59	0	129	2	72	0	4	42	3	23	26
NM_002530	8	7	0	1	5	0	6	0	5	0	0	5	0	7	8
NM_002531	0	1	0	0	0	0	10	0	7	0	0	1	0	4	3
NM_170723	0	0	1	0	0	0	0	0	0	0	0	0	0	2	2
NM_002532	231	213	170	126	242	10	312	4	296	9	7	407	6	292	321
NM_170724	1	1	1	1	1	0	3	0	2	0	0	2	0	9	8
NM_002533	200	183	99	82	174	9	277	8	264	8	13	313	1	255	239
NM_170725	32	45	20	22	29	0	66	0	46	0	7	69	0	42	41
NM_002534	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0
NM_170726	207	191	133	117	260	9	372	0	318	6	4	178	2	146	93
NM_001278682	441	369	274	252	542	5	717	9	346	33	19	600	14	468	439
NM_002535	1	2	0	1	1	1	14	0	7	0	0	2	0	9	8
NR_073390	1114	999	615	592	1122	11	875	17	996	34	47	978	16	741	743
NM_001289610	2	5	12	15	20	0	30	1	32	2	1	33	0	20	13
NM_002536	403	339	266	144	386	12	684	10	515	24	12	449	6	331	296
NM_001278683	5185	4504	2848	2342	5268	93	2309	101	3067	172	107	2590	100	1524	1502
NR_073391	25	30	15	17	27	0	36	0	22	0	1	25	1	28	57
NM_001278684	505	441	298	269	585	12	819	10	391	41	22	685	14	507	470
NM_002537	758	747	426	353	681	61	1535	51	1210	86	39	1389	87	1070	995
NM_002538	7	6	4	1	3	1	15	0	16	0	0	22	0	24	21
NM_001278685	5223	4519	2851	2347	5272	93	2313	101	3090	172	107	2608	100	1531	1505
NR_073393	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
NM_001278686	429	364	265	246	522	5	708	9	341	33	19	594	14	453	431
NM_002539	1350	1169	735	675	1200	28	976	47	751	33	36	1065	36	796	716
NR_073394	427	366	205	155	360	29	736	25	688	55	42	738	28	618	648
NM_001278687	1	0	0	0	0	0	3	0	2	0	0	0	0	3	2
NM_001128150	231	263	129	90	219	6	339	5	280	8	9	277	2	217	232
NM_001145391	92	77	70	57	89	0	76	3	90	0	3	105	0	85	66
NR_073395	2	3	3	1	1	0	8	1	1	0	0	2	0	2	5
NR_073396	19	15	5	4	10	1	83	0	31	4	1	65	0	41	45
NM_001278688	1	4	0	0	0	0	0	0	0	0	0	1	0	1	1
NM_001145392	66	46	16	22	30	0	107	3	98	11	4	81	7	79	60
NM_001145393	65	45	16	22	30	0	106	3	98	11	4	80	7	70	58
NM_001278689	337	266	189	143	327	18	633	14	551	13	21	467	13	345	369
NR_073397	0	0	2	0	0	0	3	0	0	0	0	0	0	2	0
NM_001145394	59	47	15	22	30	0	107	3	86	11	3	75	7	67	55
NR_073398	133	144	76	43	135	12	788	16	538	18	21	408	11	323	309
NM_001145395	63	45	13	17	18	0	89	3	88	11	3	72	7	69	53
NR_073399	137	146	76	42	135	13	802	16	550	20	23	419	14	330	337
NM_001145396	89	90	72	45	166	0	129	0	142	9	8	142	1	98	55
NR_024250	8	12	11	8	23	0	33	0	23	0	1	29	2	16	15
NM_001145398	210	174	147	132	283	15	665	15	443	25	14	464	19	355	324
NR_024251	8	13	11	8	23	0	33	0	23	0	1	29	2	17	15
NM_001145399	3	4	0	0	0	0	3	0	4	0	0	0	0	4	0
NR_024252	30	23	37	22	42	3	49	3	57	4	6	45	1	24	34
NM_001128159	1579	1403	1020	894	1742	58	2925	54	2389	93	78	1902	60	1690	1746
NM_001113490	69	75	51	33	87	1	70	4	59	2	0	41	3	41	43
NR_024253	50	44	34	24	42	1	59	0	65	8	7	67	4	35	32
NM_001113491	3813	3198	2325	1671	3908	69	4957	69	3870	105	177	4633	53	3192	2869
NR_024254	16	14	14	16	18	0	39	0	19	0	2	20	0	10	10
NM_178422	487	428	266	227	525	5	793	13	509	16	18	509	15	372	315
NM_001113492	3813	3197	2330	1679	3918	69	4973	69	3873	105	177	4635	53	3193	2871
NM_178423	147	148	71	52	97	5	271	9	289	12	11	224	4	180	163
NM_001113493	3808	3205	2327	1675	3917	70	5016	69	3884	102	177	4665	52	3222	2889
NR_024256	3	0	1	0	0	0	3	0	1	0	0	2	0	4	4
NM_178424	14	22	5	2	10	0	9	0	4	0	0	4	0	9	20
NM_001113494	3794	3183	2319	1668	3893	69	4953	69	3856	106	176	4625	52	3189	2864
NM_001282100	2407	2160	1388	1081	2222	130	4757	142	3352	258	202	4827	170	3713	3577
NM_178425	147	148	69	52	96	5	271	9	280	12	11	221	4	178	162
NR_024258	2	7	1	1	0	0	0	0	0	0	0	13	2	8	7
NM_001113495	3415	2923	2179	1576	3636	58	4578	66	3513	101	159	4224	43	2931	2664
NM_001282101	2410	2165	1394	1082	2228	130	4778	143	3362	258	203	4856	170	3728	3597
NR_024259	2	4	1	1	0	0	3	2	0	1	0	0	1	8	1
NM_001113496	3414	2923	2178	1576	3631	58	4579	66	3515	101	159	4224	43	2931	2662
NM_178427	647	678	402	402	760	23	1438	29	927	49	41	1273	19	1005	976
NM_178428	32	21	17	9	16	0	136	3	38	1	3	62	0	37	48
NM_001134937	943	914	448	407	900	21	1091	16	733	35	37	1115	22	908	889
NM_001113498	4	4	1	1	1	0	172	3	64	0	2	95	0	61	62
NM_178429	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
NM_001134938	895	842	420	374	852	18	1032	15	700	35	35	1037	21	837	815
NM_001134939	49	58	26	24	58	2	82	0	73	4	6	64	0	59	64
NR_110982	70	77	80	58	126	2	111	3	96	0	8	126	0	83	99
NM_153251	382	390	207	236	390	24	797	17	539	25	31	766	31	731	719
NM_001204375	1123	1093	651	569	1000	70	2981	59	2388	91	50	1328	37	1098	1064
NM_006500	1112	933	528	477	886	133	2746	105	1993	116	70	1856	100	1356	1298
NM_001204376	950	942	578	515	872	44	2518	43	1989	74	41	1097	25	978	946
NM_153252	160	157	120	103	233	4	215	3	180	21	6	269	1	221	252
NM_153253	317	231	153	135	266	15	369	20	268	30	17	411	14	285	243
NM_006502	817	824	506	421	915	30	1040	48	1031	72	38	945	50	686	658
NM_013230	2	0	1	0	0	0	7	0	0	0	0	1	0	1	1
NM_153254	2	1	2	0	2	0	7	0	5	0	0	7	0	10	8
NM_006503	1240	1020	662	548	1199	22	1802	17	1560	34	52	1682	14	1179	1040
NM_013231	1536	1437	1074	905	1906	67	4630	60	2201	140	125	3255	56	2410	2539
NM_153255	29	28	27	22	51	2	45	0	44	2	1	39	1	30	35
NM_153256	169	119	62	63	123	2	91	1	67	2	5	67	2	72	74
NM_006504	17	13	4	13	11	0	47	1	16	0	0	32	0	27	44
NM_013232	607	556	396	298	669	12	1171	10	932	24	27	863	11	577	537
NM_001023570	129	115	93	72	137	3	127	2	96	9	10	144	17	110	84
NR_110988	189	177	149	111	262	8	322	5	219	12	11	303	3	213	233
NM_006505	3511	3216	2143	1929	4024	81	4738	46	2220	136	127	2975	56	2256	2045
NM_153257	42	33	45	20	50	5	91	3	54	5	0	81	2	56	53
NM_181425	58	48	36	44	79	3	81	3	92	2	4	87	0	65	66
NM_013233	549	535	390	329	680	14	726	20	516	45	31	684	26	510	532
NM_001023571	116	108	80	64	124	3	111	2	92	9	10	127	16	103	83
NM_013234	603	461	255	188	440	17	953	11	985	15	28	805	5	645	473
NM_181426	12	3	0	5	1	0	20	1	19	0	1	32	0	24	24
NM_006506	240	227	157	135	235	9	591	10	349	14	21	477	19	405	404
NM_181427	215	181	83	99	149	5	277	1	236	5	16	281	0	198	165
NM_006507	0	4	0	0	0	0	4	0	3	0	0	1	0	2	3
NM_013235	859	842	605	529	991	26	1242	21	1122	82	35	1149	12	924	919
NM_153259	1	1	0	0	1	0	23	0	15	0	0	10	0	8	9
NM_013236	1390	1265	657	568	1103	49	3093	48	2234	91	102	2298	32	1837	1856
NM_006509	198	149	77	97	147	9	278	1	191	4	8	200	2	126	96
NM_181429	3	2	0	0	0	0	1	0	1	3	0	5	0	1	1
NM_013237	1069	858	505	378	798	60	1482	26	1489	84	82	1581	56	951	819
NM_013238	160	159	102	104	178	3	364	4	318	0	15	336	6	237	262
NM_013239	188	146	62	58	125	2	255	7	195	28	10	217	7	166	134
NM_001159878	0	0	1	1	0	0	1	0	0	0	0	0	0	0	1
NM_001278920	3	5	1	0	1	0	13	0	2	0	0	3	0	2	6
NM_001278921	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0
NM_178190	351	297	351	250	474	13	1118	2	840	1	30	688	0	352	386
NM_001278923	40	43	22	16	38	2	54	0	18	2	1	42	2	20	25
NM_178191	383	312	378	260	513	13	1151	2	879	1	30	715	0	376	410
NM_001278924	39	39	20	14	37	2	52	0	16	2	1	40	2	19	23
NM_001278926	199	172	112	79	177	3	300	3	236	2	13	331	7	295	278
NM_001278927	193	165	106	72	164	3	287	2	227	2	13	315	7	284	266
NM_001278928	74	81	59	40	106	1	178	3	154	4	3	170	0	106	83
NM_001278929	193	164	103	70	168	3	277	3	226	2	12	316	7	289	268
NM_001076680	50	38	18	13	30	3	131	0	126	0	5	73	0	44	74
NM_001270990	65	83	20	31	48	4	214	4	125	3	2	153	7	116	123
NM_001145635	79	72	43	43	91	7	83	0	79	5	5	76	1	35	41
NM_001253750	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1
NM_001076682	12	9	1	1	0	3	188	0	93	0	0	10	0	4	8
NM_001270991	65	83	20	31	48	4	214	4	125	3	2	151	7	116	123
NM_001145636	0	7	1	0	1	0	10	0	7	1	0	7	0	12	5
NM_001076683	1110	989	624	465	1083	53	1744	38	1449	78	75	1818	33	1262	1114
NM_001270992	65	82	20	31	48	3	211	4	125	3	2	153	7	116	123
NR_003050	798	695	221	253	470	108	1357	107	1374	170	52	1504	107	852	801
NM_001076684	1111	987	624	465	1079	53	1739	38	1446	78	75	1806	33	1265	1115
NM_001270993	65	82	20	31	48	3	211	4	125	3	2	151	7	116	123
NM_001145638	481	354	245	159	457	1	573	8	547	7	21	527	6	310	229
NR_003051	259913	277784	81042	67277	157630	38258	347873	102887	275540	60288	8889	213898	36945	162211	163772
NM_001145639	192	152	83	52	146	1	230	3	211	4	10	206	2	139	108
NM_001130970	443	343	209	137	362	26	967	16	789	37	30	711	23	486	463
NM_001009880	839	801	578	420	1016	27	2094	32	1510	85	60	1532	19	1168	1044
NM_006270	1265	1075	593	459	1077	49	3320	39	2226	55	75	2080	29	1502	1280
NM_001243241	8	6	3	1	8	7	48	2	17	2	0	19	0	24	31
NM_001130971	443	343	208	137	362	26	961	16	789	37	30	711	23	485	463
NR_003054	3432	3051	951	794	1735	286	3124	432	2413	550	154	3203	665	3517	3331
NM_006271	13	7	6	10	10	0	28	0	26	1	1	27	3	18	15
NM_001243242	7	5	3	1	8	0	31	2	10	2	0	12	0	19	19
NR_104440	80	106	76	77	131	2	202	2	127	3	7	215	6	156	172
NM_001009881	232	230	153	133	291	12	462	13	316	21	17	484	13	343	395
NM_006272	0	1	0	0	0	0	0	0	2	0	0	1	0	0	0
NM_001243243	7	5	3	1	8	0	30	2	10	2	1	11	0	22	21
NR_003055	298	223	40	47	114	72	717	59	580	76	17	450	125	339	318
NM_006273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_003056	2370	1868	1147	993	1920	1387	3343	1473	2986	3476	207	5508	1342	3130	2690
NM_001243244	7	5	3	1	8	0	30	2	10	2	0	12	0	19	18
NM_001270998	332	264	149	118	298	16	518	9	400	10	10	432	13	334	308
NR_104442	33	18	19	9	36	0	31	0	20	4	0	30	0	31	19
NM_001260486	27	36	21	22	27	0	89	0	67	0	5	78	0	61	60
NM_001243245	4	3	0	0	1	0	7	0	2	0	0	12	0	4	2
NM_006274	8	8	1	0	2	0	4	0	10	0	0	12	0	13	11
NM_001270999	260	230	133	100	247	13	445	7	344	7	9	357	9	277	277
NR_104443	33	18	19	9	36	0	31	0	20	4	0	29	0	31	19
NR_003057	2090	1811	205	183	432	161	1831	101	1164	217	75	1978	1055	1913	1811
NM_006275	758	748	378	335	704	26	1368	49	1312	63	68	1489	64	964	1059
NM_001260487	27	36	19	22	21	0	88	0	67	0	5	78	0	60	60
NR_104444	1	0	2	2	8	0	3	0	3	0	0	7	0	0	0
NM_001243246	3214	2864	1700	1409	3120	60	4065	66	2727	125	112	2940	64	1979	1905
NR_003058	82	74	18	16	21	9	109	5	52	6	3	77	18	88	78
NM_001130976	268	251	265	217	432	95	2623	19	1120	43	38	983	39	732	667
NM_001260488	27	36	19	22	21	0	89	0	68	0	5	78	0	60	60
NR_003059	698	591	178	123	332	174	1235	142	769	337	32	1312	370	1046	954
NM_001243247	417	418	290	232	517	5	439	14	518	18	16	418	0	356	290
NR_104445	32	26	8	6	2	0	19	0	24	0	0	9	0	35	20
NM_001130977	268	251	266	217	432	95	2629	19	1121	43	38	986	39	732	668
NM_001260489	35	35	8	11	23	1	36	0	36	0	1	48	0	30	17
NM_001243248	420	421	289	231	514	5	432	14	514	18	16	414	0	352	287
NM_006277	430	381	233	182	391	31	678	10	495	14	35	533	10	471	437
NM_001130978	268	251	266	217	432	95	2630	19	1122	43	38	991	39	735	668
NM_001113738	238	216	180	133	315	10	428	14	373	14	8	399	25	335	362
NM_001243249	420	421	289	231	514	5	432	14	514	18	16	414	0	352	287
NR_104447	199	158	160	137	269	5	242	1	194	6	12	192	0	151	187
NM_006278	729	566	449	322	838	14	1253	20	1183	9	60	1014	16	735	693
NM_001130979	269	253	265	217	433	95	2628	19	1122	43	38	993	39	736	667
NM_006279	400	383	247	223	455	4	603	3	505	8	13	484	0	333	374
NR_104448	204	178	141	107	238	14	790	14	324	33	24	774	6	549	525
NM_170731	1431	1333	1088	859	1786	14	1188	36	1367	42	26	959	12	726	658
NM_170732	1425	1331	1086	857	1786	14	1182	36	1358	42	26	958	12	723	652
NM_002540	760	769	397	338	716	30	952	20	943	70	40	768	16	719	691
NM_170733	1512	1449	1180	935	1932	14	1255	36	1441	42	27	984	12	736	666
